,city,date,price,ratio
13,乌鲁木齐,201508,7184,-0.62
14,乌鲁木齐,201507,7229,-0.92
15,乌鲁木齐,201506,7296,-1.47
16,乌鲁木齐,201505,7405,-1.88
17,乌鲁木齐,201504,7547,0.84
18,乌鲁木齐,201503,7484,1.67
19,乌鲁木齐,201502,7361,-0.62
20,乌鲁木齐,201501,7407,-1.00
21,乌鲁木齐,201412,7482,-0.03
22,乌鲁木齐,201411,7484,-0.53
23,乌鲁木齐,201410,7524,-0.82
24,乌鲁木齐,201409,7586,-0.41
25,乌鲁木齐,201408,7617,-1.21
26,乌鲁木齐,201407,7710,-0.57
27,乌鲁木齐,201406,7754,0.05
28,乌鲁木齐,201405,7750,0.43
29,乌鲁木齐,201404,7717,0.88
30,乌鲁木齐,201403,7650,-0.59
31,乌鲁木齐,201402,7695,0.69
32,乌鲁木齐,201401,7642,-2.25
33,乌鲁木齐,201312,7818,2.22
34,乌鲁木齐,201311,7648,-0.09
35,乌鲁木齐,201310,7655,0.38
36,乌鲁木齐,201309,7626,1.75
37,乌鲁木齐,201308,7495,0.13
38,乌鲁木齐,201307,7485,-0.04
39,乌鲁木齐,201306,7488,-0.07
40,乌鲁木齐,201305,7493,1.01
41,乌鲁木齐,201304,7418,-0.28
42,乌鲁木齐,201303,7439,0.35
43,乌鲁木齐,201302,7413,2.90
44,乌鲁木齐,201301,7204,0.76
45,乌鲁木齐,201212,7150,3.34
46,乌鲁木齐,201211,6919,0.95
47,乌鲁木齐,201210,6854,-0.10
48,乌鲁木齐,201209,6861,-0.51
49,乌鲁木齐,201208,6896,1.74
50,乌鲁木齐,201207,6778,1.88
51,乌鲁木齐,201206,6653,-0.26
52,乌鲁木齐,201205,6670,-0.28
53,乌鲁木齐,201204,6689,1.84
54,乌鲁木齐,201203,6568,-0.44
55,乌鲁木齐,201202,6597,-0.08
56,乌鲁木齐,201201,6602,2.44
57,乌鲁木齐,201112,6445,2.14
58,乌鲁木齐,201111,6310,-0.76
59,乌鲁木齐,201110,6358,-0.67
60,乌鲁木齐,201109,6401,1.76
61,乌鲁木齐,201108,6290,2.08
62,乌鲁木齐,201107,6162,2.16
63,乌鲁木齐,201106,6032,-0.07
64,乌鲁木齐,201105,6036,3.16
65,乌鲁木齐,201104,5851,2.27
66,乌鲁木齐,201103,5721,2.44
67,乌鲁木齐,201102,5585,2.23
68,乌鲁木齐,201101,5463,1.52
69,乌鲁木齐,201012,5381,2.50
70,乌鲁木齐,201011,5250,3.45
71,乌鲁木齐,201010,5075,2.77
72,乌鲁木齐,201009,4938,2.17
73,乌鲁木齐,201008,4833,3.16
74,乌鲁木齐,201007,4685,2.81
75,乌鲁木齐,201006,4557,2.04
0,无锡,201609,10408,6.83
1,无锡,201608,9743,6.76
2,无锡,201607,9126,1.63
3,无锡,201606,8980,1.34
4,无锡,201605,8861,4.06
5,无锡,201604,8515,1.47
6,无锡,201603,8392,-0.33
7,无锡,201602,8420,0.92
8,无锡,201601,8343,1.72
9,无锡,201512,8202,1.44
10,无锡,201511,8086,-1.15
11,无锡,201510,8180,-0.54
12,无锡,201509,8224,0.53
13,无锡,201508,8181,-0.12
14,无锡,201507,8191,-0.46
15,无锡,201506,8229,0.21
16,无锡,201505,8212,-0.10
17,无锡,201504,8220,-0.64
18,无锡,201503,8273,0.55
19,无锡,201502,8228,0.23
20,无锡,201501,8209,0.53
21,无锡,201412,8166,-0.02
22,无锡,201411,8168,0.06
23,无锡,201410,8163,-0.44
24,无锡,201409,8199,-0.95
25,无锡,201408,8278,-0.40
26,无锡,201407,8311,-1.61
27,无锡,201406,8447,-0.27
28,无锡,201405,8470,0.01
29,无锡,201404,8469,-0.26
30,无锡,201403,8491,-1.74
31,无锡,201402,8641,-2.91
32,无锡,201401,8900,0.85
33,无锡,201312,8825,0.42
34,无锡,201311,8788,0.23
35,无锡,201310,8768,0.16
36,无锡,201309,8754,0.09
37,无锡,201308,8746,1.89
38,无锡,201307,8584,-0.40
39,无锡,201306,8618,-0.38
40,无锡,201305,8651,0.44
41,无锡,201304,8613,0.53
42,无锡,201303,8568,1.04
43,无锡,201302,8480,0.76
44,无锡,201301,8416,-1.92
45,无锡,201212,8581,-0.34
46,无锡,201211,8610,-1.22
47,无锡,201210,8716,1.51
48,无锡,201209,8586,0.27
49,无锡,201208,8563,-1.43
50,无锡,201207,8687,1.58
51,无锡,201206,8552,0.22
52,无锡,201205,8533,-0.30
53,无锡,201204,8559,-0.23
54,无锡,201203,8579,-1.37
55,无锡,201202,8698,-1.47
56,无锡,201201,8828,-0.56
57,无锡,201112,8878,-1.67
58,无锡,201111,9029,-1.88
59,无锡,201110,9202,0.03
60,无锡,201109,9199,-1.33
61,无锡,201108,9323,0.52
62,无锡,201107,9275,-1.19
63,无锡,201106,9387,1.03
64,无锡,201105,9291,0.13
65,无锡,201104,9279,0.57
66,无锡,201103,9226,0.39
67,无锡,201102,9190,-0.01
68,无锡,201101,9191,-0.37
69,无锡,201012,9225,3.47
70,无锡,201011,8916,1.50
71,无锡,201010,8784,-0.06
72,无锡,201009,8789,-0.02
73,无锡,201008,8791,3.45
74,无锡,201007,8498,-0.02
75,无锡,201006,8500,-0.47
0,吴江,201609,---,0
1,吴江,201608,---,0
2,吴江,201607,---,0
3,吴江,201606,---,0
4,吴江,201605,---,0
5,吴江,201604,---,0
6,吴江,201603,---,0
7,吴江,201602,---,0
8,吴江,201601,---,0
9,吴江,201512,---,0
10,吴江,201511,---,0
11,吴江,201510,---,0
12,吴江,201509,---,0
13,吴江,201508,---,0
14,吴江,201507,---,0
15,吴江,201506,---,0
16,吴江,201505,---,0
17,吴江,201504,---,0
18,吴江,201503,---,0
19,吴江,201502,---,0
20,吴江,201501,---,0
21,吴江,201412,---,0
22,吴江,201411,---,0
23,吴江,201410,---,0
24,吴江,201409,---,0
25,吴江,201408,---,0
26,吴江,201407,---,0
27,吴江,201406,---,0
28,吴江,201405,---,0
29,吴江,201404,---,0
30,吴江,201403,---,0
31,吴江,201402,---,0
32,吴江,201401,---,0
33,吴江,201312,---,0
34,吴江,201311,---,0
35,吴江,201310,---,0
36,吴江,201309,---,0
37,吴江,201308,---,0
38,吴江,201307,---,0
39,吴江,201306,---,0
40,吴江,201305,---,0
41,吴江,201304,---,0
42,吴江,201303,---,0
43,吴江,201302,---,0
44,吴江,201301,---,0
45,吴江,201212,---,0
46,吴江,201211,9961,1.59
47,吴江,201210,9805,-0.59
48,吴江,201209,9863,1.92
49,吴江,201208,9677,0.05
50,吴江,201207,9672,1.00
51,吴江,201206,9576,0.17
52,吴江,201205,9560,-1.71
53,吴江,201204,9726,-0.51
54,吴江,201203,9776,0.55
55,吴江,201202,9723,-0.28
56,吴江,201201,9750,0.67
57,吴江,201112,9685,-1.46
58,吴江,201111,9828,-0.92
59,吴江,201110,9919,-0.88
60,吴江,201109,10007,0.09
61,吴江,201108,9998,0.74
62,吴江,201107,9925,-0.07
63,吴江,201106,9932,0.82
64,吴江,201105,9851,0.68
65,吴江,201104,9784,0.49
66,吴江,201103,9736,1.04
67,吴江,201102,9636,-0.78
68,吴江,201101,9712,2.11
69,吴江,201012,9511,-0.43
70,吴江,201011,9552,0.63
71,吴江,201010,9492,1.29
72,吴江,201009,9371,4.49
73,吴江,201008,8968,2.39
74,吴江,201007,8759,0.46
75,吴江,201006,8719,0.13
0,芜湖,201609,6068,5.06
1,芜湖,201608,5776,3.68
2,芜湖,201607,5571,0.45
3,芜湖,201606,5546,0.69
4,芜湖,201605,5508,-0.02
5,芜湖,201604,5509,0.47
6,芜湖,201603,5483,-0.78
7,芜湖,201602,5526,-0.81
8,芜湖,201601,5571,0.45
9,芜湖,201512,5546,-0.05
10,芜湖,201511,5549,-0.63
11,芜湖,201510,5584,-1.40
12,芜湖,201509,5663,-1.27
13,芜湖,201508,5736,-0.28
14,芜湖,201507,5752,-1.61
15,芜湖,201506,5846,0.92
16,芜湖,201505,5793,-1.73
17,芜湖,201504,5895,0.32
18,芜湖,201503,5876,0.26
19,芜湖,201502,5861,-0.05
20,芜湖,201501,5864,0.60
21,芜湖,201412,5829,-1.15
22,芜湖,201411,5897,0.44
23,芜湖,201410,5871,0.43
24,芜湖,201409,5846,-0.85
25,芜湖,201408,5896,-0.69
26,芜湖,201407,5937,-0.29
27,芜湖,201406,5954,0.10
28,芜湖,201405,5948,-2.33
29,芜湖,201404,6090,0.13
30,芜湖,201403,6082,-0.61
31,芜湖,201402,6119,-1.62
32,芜湖,201401,6220,0.06
33,芜湖,201312,6216,-1.24
34,芜湖,201311,6294,0.61
35,芜湖,201310,6256,1.16
36,芜湖,201309,6184,0.77
37,芜湖,201308,6137,-2.29
38,芜湖,201307,6281,-0.57
39,芜湖,201306,6317,0.59
40,芜湖,201305,6280,2.70
41,芜湖,201304,6115,1.21
42,芜湖,201303,6042,-0.13
43,芜湖,201302,6050,1.61
44,芜湖,201301,5954,-0.42
45,芜湖,201212,5979,1.20
46,芜湖,201211,5908,-0.69
47,芜湖,201210,5949,-0.32
48,芜湖,201209,5968,1.02
49,芜湖,201208,5908,0.24
50,芜湖,201207,5894,1.96
51,芜湖,201206,5781,-2.43
52,芜湖,201205,5925,-0.90
53,芜湖,201204,5979,-1.86
54,芜湖,201203,6092,-0.94
55,芜湖,201202,6150,1.55
56,芜湖,201201,6056,-0.59
57,芜湖,201112,6092,-1.14
58,芜湖,201111,6162,-1.79
59,芜湖,201110,6274,-1.95
60,芜湖,201109,6399,-0.44
61,芜湖,201108,6427,-1.52
62,芜湖,201107,6526,-0.37
63,芜湖,201106,6550,-0.80
64,芜湖,201105,6603,0.59
65,芜湖,201104,6564,0.75
66,芜湖,201103,6515,0.35
67,芜湖,201102,6492,0.11
68,芜湖,201101,6485,1.95
69,芜湖,201012,6361,2.65
70,芜湖,201011,6197,2.97
71,芜湖,201010,6018,3.38
72,芜湖,201009,5821,-0.05
73,芜湖,201008,5824,-0.02
74,芜湖,201007,5825,-0.24
75,芜湖,201006,5839,0.60
0,武汉,201609,10584,2.11
1,武汉,201608,10365,1.90
2,武汉,201607,10172,2.64
3,武汉,201606,9910,2.60
4,武汉,201605,9659,2.29
5,武汉,201604,9443,3.21
6,武汉,201603,9149,0.40
7,武汉,201602,9113,0.69
8,武汉,201601,9051,0.80
9,武汉,201512,8979,1.81
10,武汉,201511,8819,1.26
11,武汉,201510,8709,2.47
12,武汉,201509,8499,1.07
13,武汉,201508,8409,0.11
14,武汉,201507,8400,1.70
15,武汉,201506,8260,1.98
16,武汉,201505,8100,1.14
17,武汉,201504,8009,0.79
18,武汉,201503,7946,1.42
19,武汉,201502,7835,0.95
20,武汉,201501,7761,-0.58
21,武汉,201412,7806,0.43
22,武汉,201411,7773,-1.52
23,武汉,201410,7893,-0.99
24,武汉,201409,7972,-1.39
25,武汉,201408,8084,-1.58
26,武汉,201407,8214,-0.83
27,武汉,201406,8283,-0.95
28,武汉,201405,8362,-0.46
29,武汉,201404,8401,0.22
30,武汉,201403,8383,0.69
31,武汉,201402,8326,0.11
32,武汉,201401,8317,0.31
33,武汉,201312,8291,0.35
34,武汉,201311,8262,0.76
35,武汉,201310,8200,0.91
36,武汉,201309,8126,0.27
37,武汉,201308,8104,2.16
38,武汉,201307,7933,1.71
39,武汉,201306,7800,0.68
40,武汉,201305,7747,0.08
41,武汉,201304,7741,0.12
42,武汉,201303,7732,0.29
43,武汉,201302,7710,0.75
44,武汉,201301,7653,0.11
45,武汉,201212,7645,-0.37
46,武汉,201211,7673,0.25
47,武汉,201210,7654,0.12
48,武汉,201209,7645,0.76
49,武汉,201208,7587,1.65
50,武汉,201207,7464,0.05
51,武汉,201206,7460,0.08
52,武汉,201205,7454,-0.96
53,武汉,201204,7526,-0.41
54,武汉,201203,7557,-0.07
55,武汉,201202,7562,-0.29
56,武汉,201201,7584,-0.33
57,武汉,201112,7609,-0.01
58,武汉,201111,7610,-0.39
59,武汉,201110,7640,0
60,武汉,201109,7640,0.46
61,武汉,201108,7605,0.36
62,武汉,201107,7578,-0.32
63,武汉,201106,7602,0.01
64,武汉,201105,7601,0.97
65,武汉,201104,7528,0.32
66,武汉,201103,7504,0.70
67,武汉,201102,7452,1.07
68,武汉,201101,7373,1.00
69,武汉,201012,7300,1.08
70,武汉,201011,7222,1.72
71,武汉,201010,7100,0.27
72,武汉,201009,7081,0.16
73,武汉,201008,7070,0.63
74,武汉,201007,7026,-2.24
75,武汉,201006,7187,0.50
0,西安,201609,6589,0.17
1,西安,201608,6578,0.41
2,西安,201607,6551,-0.20
3,西安,201606,6564,0.86
4,西安,201605,6508,0.49
5,西安,201604,6476,0.47
6,西安,201603,6446,0.45
7,西安,201602,6417,0.17
8,西安,201601,6406,0.05
9,西安,201512,6403,-0.36
10,西安,201511,6426,-1.31
11,西安,201510,6511,0.02
12,西安,201509,6510,-2.43
13,西安,201508,6672,-0.11
14,西安,201507,6679,-0.18
15,西安,201506,6691,0.38
16,西安,201505,6666,-0.89
17,西安,201504,6726,-0.16
18,西安,201503,6737,0.22
19,西安,201502,6722,0.33
20,西安,201501,6700,-0.68
21,西安,201412,6746,-1.92
22,西安,201411,6878,-0.25
23,西安,201410,6895,-0.13
24,西安,201409,6904,-0.33
25,西安,201408,6927,-2.72
26,西安,201407,7121,-1.83
27,西安,201406,7254,-1.61
28,西安,201405,7373,-1.13
29,西安,201404,7457,0.01
30,西安,201403,7456,0.76
31,西安,201402,7400,0.27
32,西安,201401,7380,0.53
33,西安,201312,7341,0.62
34,西安,201311,7296,0.34
35,西安,201310,7271,0.53
36,西安,201309,7233,0.63
37,西安,201308,7188,-0.61
38,西安,201307,7232,0.87
39,西安,201306,7170,0.24
40,西安,201305,7153,-1.75
41,西安,201304,7280,0.53
42,西安,201303,7242,1.89
43,西安,201302,7108,1.11
44,西安,201301,7030,1.68
45,西安,201212,6914,-1.12
46,西安,201211,6992,-0.75
47,西安,201210,7045,0
48,西安,201209,7045,0.21
49,西安,201208,7030,-0.40
50,西安,201207,7058,0.03
51,西安,201206,7056,0.01
52,西安,201205,7055,-1.09
53,西安,201204,7133,-0.07
54,西安,201203,7138,-0.52
55,西安,201202,7175,-0.84
56,西安,201201,7236,-0.28
57,西安,201112,7256,-0.19
58,西安,201111,7270,-1.49
59,西安,201110,7380,-0.08
60,西安,201109,7386,-0.20
61,西安,201108,7401,1.47
62,西安,201107,7294,0.54
63,西安,201106,7255,0.46
64,西安,201105,7222,0.71
65,西安,201104,7171,0.63
66,西安,201103,7126,0.88
67,西安,201102,7064,0.96
68,西安,201101,6997,0.86
69,西安,201012,6937,1.51
70,西安,201011,6834,1.14
71,西安,201010,6757,0.87
72,西安,201009,6699,2.56
73,西安,201008,6532,0.34
74,西安,201007,6510,-1.59
75,西安,201006,6615,-1.06
0,西宁,201609,5928,0.87
1,西宁,201608,5877,-0.27
2,西宁,201607,5893,0.09
3,西宁,201606,5888,0
4,西宁,201605,5888,1.00
5,西宁,201604,5830,-0.44
6,西宁,201603,5856,-0.61
7,西宁,201602,5892,-0.14
8,西宁,201601,5900,0.51
9,西宁,201512,5870,0.27
10,西宁,201511,5854,-0.10
11,西宁,201510,5860,-0.19
12,西宁,201509,5871,-0.58
13,西宁,201508,5905,-0.15
14,西宁,201507,5914,-0.61
15,西宁,201506,5950,-0.49
16,西宁,201505,5979,0.59
17,西宁,201504,5944,0.49
18,西宁,201503,5915,-0.37
19,西宁,201502,5937,-0.79
20,西宁,201501,5984,0.96
21,西宁,201412,5927,-1.92
22,西宁,201411,6043,2.08
23,西宁,201410,5920,-0.20
24,西宁,201409,5932,0.17
25,西宁,201408,5922,0.46
26,西宁,201407,5895,0.80
27,西宁,201406,5848,-0.27
28,西宁,201405,5864,2.14
29,西宁,201404,5741,-1.58
30,西宁,201403,5833,0.34
31,西宁,201402,5813,0.94
32,西宁,201401,5759,0.95
33,西宁,201312,5705,0.07
34,西宁,201311,5701,-0.30
35,西宁,201310,5718,0.83
36,西宁,201309,5671,-2.34
37,西宁,201308,5807,0.38
38,西宁,201307,5785,1.21
39,西宁,201306,5716,0.35
40,西宁,201305,5696,0.21
41,西宁,201304,5684,1.21
42,西宁,201303,5616,-0.20
43,西宁,201302,5627,1.68
44,西宁,201301,5534,-0.20
45,西宁,201212,5545,-0.11
46,西宁,201211,5551,1.33
47,西宁,201210,5478,0.53
48,西宁,201209,5449,0.26
49,西宁,201208,5435,-0.28
50,西宁,201207,5450,1.64
51,西宁,201206,5362,0.98
52,西宁,201205,5310,0
53,西宁,201204,5310,0.72
54,西宁,201203,5272,-0.04
55,西宁,201202,5274,0.61
56,西宁,201201,5242,1.10
57,西宁,201112,5185,-0.56
58,西宁,201111,5214,-0.38
59,西宁,201110,5234,-0.70
60,西宁,201109,5271,0.69
61,西宁,201108,5235,0.67
62,西宁,201107,5200,0.44
63,西宁,201106,5177,1.13
64,西宁,201105,5119,1.61
65,西宁,201104,5038,0.54
66,西宁,201103,5011,-0.16
67,西宁,201102,5019,0.66
68,西宁,201101,4986,1.12
69,西宁,201012,4931,0.43
70,西宁,201011,4910,1.22
71,西宁,201010,4851,0.60
72,西宁,201009,4822,3.30
73,西宁,201008,4668,-1.31
74,西宁,201007,4730,-1.25
75,西宁,201006,4790,0.29
0,厦门,201609,28634,2.35
1,厦门,201608,27977,2.63
2,厦门,201607,27260,4.05
3,厦门,201606,26199,3.79
4,厦门,201605,25242,5.85
5,厦门,201604,23847,5.70
6,厦门,201603,22562,1.43
7,厦门,201602,22243,-0.90
8,厦门,201601,22445,1.08
9,厦门,201512,22206,3.56
10,厦门,201511,21442,0.21
11,厦门,201510,21397,-0.24
12,厦门,201509,21449,-1.63
13,厦门,201508,21805,1.60
14,厦门,201507,21461,-0.40
15,厦门,201506,21546,1.43
16,厦门,201505,21242,0.97
17,厦门,201504,21039,0.32
18,厦门,201503,20973,-0.85
19,厦门,201502,21152,-1.26
20,厦门,201501,21421,1.27
21,厦门,201412,21152,1.84
22,厦门,201411,20770,-0.32
23,厦门,201410,20836,0.71
24,厦门,201409,20690,-0.18
25,厦门,201408,20728,1.47
26,厦门,201407,20428,0.31
27,厦门,201406,20365,1.64
28,厦门,201405,20036,2.78
29,厦门,201404,19495,1.14
30,厦门,201403,19275,1.76
31,厦门,201402,18942,1.04
32,厦门,201401,18747,-0.49
33,厦门,201312,18840,2.39
34,厦门,201311,18400,1.36
35,厦门,201310,18153,0.20
36,厦门,201309,18117,3.36
37,厦门,201308,17528,1.22
38,厦门,201307,17316,3.44
39,厦门,201306,16740,3.22
40,厦门,201305,16218,3.55
41,厦门,201304,15662,3.36
42,厦门,201303,15153,3.33
43,厦门,201302,14665,0.80
44,厦门,201301,14549,-1.22
45,厦门,201212,14729,-2.04
46,厦门,201211,15036,1.02
47,厦门,201210,14884,-0.32
48,厦门,201209,14931,0.75
49,厦门,201208,14820,0.97
50,厦门,201207,14678,1.46
51,厦门,201206,14467,2.73
52,厦门,201205,14082,1.71
53,厦门,201204,13845,0.63
54,厦门,201203,13759,-0.09
55,厦门,201202,13772,-3.34
56,厦门,201201,14248,-0.44
57,厦门,201112,14311,-1.21
58,厦门,201111,14486,-1.88
59,厦门,201110,14764,0.14
60,厦门,201109,14744,0.13
61,厦门,201108,14725,1.24
62,厦门,201107,14544,0.06
63,厦门,201106,14536,3.83
64,厦门,201105,14000,0.49
65,厦门,201104,13932,-0.42
66,厦门,201103,13991,0.15
67,厦门,201102,13970,-0.03
68,厦门,201101,13974,0.73
69,厦门,201012,13873,2.09
70,厦门,201011,13589,4.80
71,厦门,201010,12966,-3.10
72,厦门,201009,13381,2.07
73,厦门,201008,13110,0.41
74,厦门,201007,13056,0.69
75,厦门,201006,12966,0.27
0,湘潭,201609,3974,-0.08
1,湘潭,201608,3977,-0.05
2,湘潭,201607,3979,0.23
3,湘潭,201606,3970,0
4,湘潭,201605,3970,0.05
5,湘潭,201604,3968,-0.15
6,湘潭,201603,3974,-1.10
7,湘潭,201602,4018,0.50
8,湘潭,201601,3998,0.20
9,湘潭,201512,3990,0.13
10,湘潭,201511,3985,-0.80
11,湘潭,201510,4017,0.03
12,湘潭,201509,4016,1.18
13,湘潭,201508,3969,-0.05
14,湘潭,201507,3971,0.51
15,湘潭,201506,3951,0.36
16,湘潭,201505,3937,-0.51
17,湘潭,201504,3957,0.46
18,湘潭,201503,3939,-0.25
19,湘潭,201502,3949,0.89
20,湘潭,201501,3914,0.39
21,湘潭,201412,3899,-0.13
22,湘潭,201411,3904,-1.11
23,湘潭,201410,3948,-1.96
24,湘潭,201409,4027,1.44
25,湘潭,201408,3970,-1.39
26,湘潭,201407,4026,-0.81
27,湘潭,201406,4059,-0.78
28,湘潭,201405,4091,-0.80
29,湘潭,201404,4124,-0.82
30,湘潭,201403,4158,-0.62
31,湘潭,201402,4184,0.19
32,湘潭,201401,4176,-0.22
33,湘潭,201312,4185,3.49
34,湘潭,201311,4044,0.15
35,湘潭,201310,4038,-0.42
36,湘潭,201309,4055,2.79
37,湘潭,201308,3945,-2.18
38,湘潭,201307,4033,-1.44
39,湘潭,201306,4092,0.10
40,湘潭,201305,4088,2.38
41,湘潭,201304,3993,2.44
42,湘潭,201303,3898,1.46
43,湘潭,201302,3842,1.16
44,湘潭,201301,3798,2.34
45,湘潭,201212,3711,-2.01
46,湘潭,201211,3787,0.64
47,湘潭,201210,3763,-1.05
48,湘潭,201209,3803,0.16
49,湘潭,201208,3797,0.69
50,湘潭,201207,3771,1.64
51,湘潭,201206,3710,-3.49
52,湘潭,201205,3844,0.50
53,湘潭,201204,3825,-1.82
54,湘潭,201203,3896,-0.05
55,湘潭,201202,3898,-0.43
56,湘潭,201201,3915,-0.28
57,湘潭,201112,3926,0.23
58,湘潭,201111,3917,0.13
59,湘潭,201110,3912,0.83
60,湘潭,201109,3880,1.17
61,湘潭,201108,3835,1.91
62,湘潭,201107,3763,0.59
63,湘潭,201106,3741,0.08
64,湘潭,201105,3738,2.64
65,湘潭,201104,3642,1.68
66,湘潭,201103,3582,0.90
67,湘潭,201102,3550,0.48
68,湘潭,201101,3533,0.26
69,湘潭,201012,3524,2.47
70,湘潭,201011,3439,0.44
71,湘潭,201010,3424,1.90
72,湘潭,201009,3360,3.48
73,湘潭,201008,3247,0.59
74,湘潭,201007,3228,-3.27
75,湘潭,201006,3337,0.42
0,新乡,201609,4239,0.38
1,新乡,201608,4223,-0.57
2,新乡,201607,4247,0.45
3,新乡,201606,4228,0.38
4,新乡,201605,4212,0.31
5,新乡,201604,4199,0.48
6,新乡,201603,4179,0.41
7,新乡,201602,4162,1.27
8,新乡,201601,4110,0.37
9,新乡,201512,4095,0.05
10,新乡,201511,4093,-0.39
11,新乡,201510,4109,-0.99
12,新乡,201509,4150,-1.26
13,新乡,201508,4203,1.45
14,新乡,201507,4143,0.56
15,新乡,201506,4120,1.23
16,新乡,201505,4070,-1.69
17,新乡,201504,4140,-0.65
18,新乡,201503,4167,0.12
19,新乡,201502,4162,-2.37
20,新乡,201501,4263,0.57
21,新乡,201412,4239,-0.35
22,新乡,201411,4254,-0.09
23,新乡,201410,4258,1.82
24,新乡,201409,4182,-0.36
25,新乡,201408,4197,0.58
26,新乡,201407,4173,-1.53
27,新乡,201406,4238,-0.26
28,新乡,201405,4249,0.83
29,新乡,201404,4214,-0.82
30,新乡,201403,4249,0.57
31,新乡,201402,4225,0.86
32,新乡,201401,4189,-2.22
33,新乡,201312,4284,0.26
34,新乡,201311,4273,-1.02
35,新乡,201310,4317,-1.30
36,新乡,201309,4374,1.89
37,新乡,201308,4293,0.87
38,新乡,201307,4256,1.87
39,新乡,201306,4178,-0.19
40,新乡,201305,4186,0.50
41,新乡,201304,4165,0.27
42,新乡,201303,4154,1.94
43,新乡,201302,4075,-0.37
44,新乡,201301,4090,2.66
45,新乡,201212,3984,-0.45
46,新乡,201211,4002,-2.34
47,新乡,201210,4098,2.66
48,新乡,201209,3992,-1.26
49,新乡,201208,4043,0.95
50,新乡,201207,4005,1.11
51,新乡,201206,3961,0.84
52,新乡,201205,3928,-1.31
53,新乡,201204,3980,1.90
54,新乡,201203,3906,1.67
55,新乡,201202,3842,-0.42
56,新乡,201201,3858,1.74
57,新乡,201112,3792,2.65
58,新乡,201111,3694,1.85
59,新乡,201110,3627,2.17
60,新乡,201109,3550,1.92
61,新乡,201108,3483,2.56
62,新乡,201107,3396,-0.32
63,新乡,201106,3407,3.06
64,新乡,201105,3306,3.25
65,新乡,201104,3202,2.89
66,新乡,201103,3112,-0.10
67,新乡,201102,3115,2.57
68,新乡,201101,3037,3.16
69,新乡,201012,2944,-0.47
70,新乡,201011,2958,2.96
71,新乡,201010,2873,-0.83
72,新乡,201009,2897,-0.58
73,新乡,201008,2914,2.57
74,新乡,201007,2841,1.94
75,新乡,201006,2787,2.13
0,徐州,201609,5980,0.84
1,徐州,201608,5930,0.19
2,徐州,201607,5919,0.44
3,徐州,201606,5893,1.25
4,徐州,201605,5820,0.55
5,徐州,201604,5788,-2.44
6,徐州,201603,5933,0.97
7,徐州,201602,5876,2.46
8,徐州,201601,5735,0.69
9,徐州,201512,5696,-0.26
10,徐州,201511,5711,-0.42
11,徐州,201510,5735,0.83
12,徐州,201509,5688,-0.16
13,徐州,201508,5697,-0.91
14,徐州,201507,5749,0.74
15,徐州,201506,5707,-1.13
16,徐州,201505,5772,-0.47
17,徐州,201504,5799,-0.31
18,徐州,201503,5817,0.82
19,徐州,201502,5770,-0.71
20,徐州,201501,5811,-0.85
21,徐州,201412,5861,-1.28
22,徐州,201411,5937,-0.54
23,徐州,201410,5969,-0.57
24,徐州,201409,6003,-0.51
25,徐州,201408,6034,-1.13
26,徐州,201407,6103,-1.17
27,徐州,201406,6175,-0.08
28,徐州,201405,6180,-0.50
29,徐州,201404,6211,1.01
30,徐州,201403,6149,-1.32
31,徐州,201402,6231,0.86
32,徐州,201401,6178,-0.02
33,徐州,201312,6179,-0.96
34,徐州,201311,6239,1.91
35,徐州,201310,6122,0.05
36,徐州,201309,6119,-0.88
37,徐州,201308,6173,3.66
38,徐州,201307,5955,2.48
39,徐州,201306,5811,-0.55
40,徐州,201305,5843,0.57
41,徐州,201304,5810,2.18
42,徐州,201303,5686,0.19
43,徐州,201302,5675,1.39
44,徐州,201301,5597,0.16
45,徐州,201212,5588,0.05
46,徐州,201211,5585,1.31
47,徐州,201210,5513,-0.65
48,徐州,201209,5549,0.11
49,徐州,201208,5543,-1.07
50,徐州,201207,5603,0.97
51,徐州,201206,5549,0.05
52,徐州,201205,5546,-0.79
53,徐州,201204,5590,-0.73
54,徐州,201203,5631,-0.16
55,徐州,201202,5640,-0.23
56,徐州,201201,5653,0.28
57,徐州,201112,5637,0.11
58,徐州,201111,5631,0.37
59,徐州,201110,5610,-0.60
60,徐州,201109,5644,1.46
61,徐州,201108,5563,-0.27
62,徐州,201107,5578,0.52
63,徐州,201106,5549,1.07
64,徐州,201105,5490,2.22
65,徐州,201104,5371,0.98
66,徐州,201103,5319,0.97
67,徐州,201102,5268,1.82
68,徐州,201101,5174,1.13
69,徐州,201012,5116,1.57
70,徐州,201011,5037,1.49
71,徐州,201010,4963,3.14
72,徐州,201009,4812,2.27
73,徐州,201008,4705,0.02
74,徐州,201007,4704,-0.04
75,徐州,201006,4706,1.05
0,烟台,201609,6289,0
1,烟台,201608,6289,0.24
2,烟台,201607,6274,0.27
3,烟台,201606,6257,0.29
4,烟台,201605,6239,-0.22
5,烟台,201604,6253,-0.08
6,烟台,201603,6258,0.26
7,烟台,201602,6242,0
8,烟台,201601,6242,-0.46
9,烟台,201512,6271,-0.33
10,烟台,201511,6292,-1.27
11,烟台,201510,6373,0.93
12,烟台,201509,6314,-0.54
13,烟台,201508,6348,-0.80
14,烟台,201507,6399,0.16
15,烟台,201506,6389,0.44
